G_DATA    131        0        127       0         3  -37   -9       120  12 180
G_DATA    131        0         95       0       -15   37   -4       120  12 180
G_DATA    132        0        136       0        12  -18  -19       132  12 180
G_DATA    132        0        127       0         6   37  -31       132  12 180
G_DATA    132        0        116       0       -16   39   -4       132  12 180
G_DATA    133        0        170       0         9   33  -31       144  12 180
G_DATA    133        0        149       0        17   34   -8       144  12 180
G_DATA    133        0         92       0       -26  -23   -4       144  12 180
G_DATA    134        0        151       0        18   -8   30       156  12 180
G_DATA    134        0        143       0         4  -23  -15       156  12 180
G_DATA    134        0        119       0       -31  -11   -6       156  12 180
G_DATA    135        0        167       0        15    3   16       168  12 180
G_DATA    135        0        128       0        24   12   -3       168  12 180
G_DATA    135        0        125       0       -31   17   31       168  12 180
G_DATA    136        0        198       0        -1   12   14       180  12 180
G_DATA    136        0        161       0       -28   36  -15       180  12 180
G_DATA    136        0        131       0       -17  -13   -9       180  12 180
G_DATA    137        0        135       0        23  -29  -20       192  12 180
G_DATA    137        0        128       0        15  -36  -12       192  12 180
G_DATA    137        0        113       0        -8  -12  -12       192  12 180
G_DATA    138        0        178       0        20  -30  -20       204  12 180
G_DATA    138        0        166       0        11  -35  -13       204  12 180
G_DATA    138        0        151       0       -24   41  -12       204  12 180
G_DATA    139        0        154       0       -32  -13   20       216  12 180
G_DATA    139        0        139       0       -17  -14   36       216  12 180
G_DATA    139        0        130       0       -11   38   -1       216  12 180
G_DATA    140        0        150       0         0  -40   -1       228  12 180
G_DATA    140        0        133       0        -9  -24  -20       228  12 180
G_DATA    140        0        120       0         1  -41   -1       228  12 180
G_DATA    141        0        139       0       -16   13   -5       240  12 180
G_DATA    141        0        138       0       -16   42  -21       240  12 180
G_DATA    141        0         96       0        -2  -41   -1       240  12 180
G_DATA    142        0        184       0        11  -10   30       252  12 180
G_DATA    142        0        154       0        20  -13  -26       252  12 180
G_DATA    142        0        129       0       -13  -27  -11       252  12 180
G_DATA    143        0        173       0        13  -13   29       264  12 180
G_DATA    143        0        155       0        -5   -1   -1       264  12 180
G_DATA    143        0        141       0        -1   46   -7       264  12 180
G_DATA    144        0        158       0       -29  -28   26       276  12 180
G_DATA    144        0        142       0         8   26  -33       276  12 180
G_DATA    144        0        113       0       -24  -13   -9       276  12 180
G_DATA    145        0        171       0        12   26  -33       288  12 180
G_DATA    145        0        112       0       -21  -12  -18       288  12 180
G_DATA    145        0        109       0       -31    0   -1       288  12 180
G_DATA    146        0        155       0       -32  -14   -1       300  12 180
G_DATA    146        0        150       0       -19  -13  -16       300  12 180
G_DATA    146        0        145       0        -9  -30  -12       300  12 180
G_DATA    147        0        167       0         3   25  -32       312  12 180
G_DATA    147        0        167       0       -20   -5  -16       312  12 180
G_DATA    147        0        141       0       -33  -10   -1       312  12 180
G_DATA    148        0        147       0       -24    1  -16       324  12 180
G_DATA    148        0        145       0       -11   22   -1       324  12 180
G_DATA    148        0        119       0         2   38   -2       324  12 180
G_DATA    149        0        151       0         0  -31   16       336  12 180
G_DATA    149        0        138       0        -1  -31   16       336  12 180
G_DATA    149        0         97       0       -35   -2   -2       336  12 180
G_DATA    150        0        201       0        36  -14   12       348  12 180
G_DATA    150        0        151       0       -28   34  -20       348  12 180
G_DATA    150        0        149       0        -8  -23   -4       348  12 180
G_DATA    151        0        147       0       -22   39   -2         0  12 240
G_DATA    151        0        143       0       -21   40   -1         0  12 240
G_DATA    151        0        142       0        25    2  -38         0  12 240
G_DATA    152        0        137       0       -24  -12    2        12  12 240
G_DATA    152        0        132       0        -7   14  -35        12  12 240
G_DATA    152        0         93       0       -22   -7   -1        12  12 240
G_DATA    153        0        148       0       -12   38  -34        24  12 240
